Time,Tweet By,text,Is_a_Retweet,Orginal Author,Reply to Tweet - Name,Quote Status,Language,Retweet-Count,Favorite-Count,Source -URL
2016-05-25 12:31:56,realDonaldTrump,Goofy Senator Elizabeth Warren elizabethforma has done less in the US Senate than practically any other senator All talk no action!,False,,,False,en,4854,15838,http://twitter.com/download/android
2016-05-25 12:17:40,realDonaldTrump,elizabethforma  Goofy Elizabeth Warren sometimes known as Pocahontas bought foreclosed housing and made a quick killing Total hypocrite!,False,,elizabethforma,False,en,4052,7886,http://twitter.com/download/android
2016-05-25 05:47:45,realDonaldTrump,gordonsr1052  Washington BIG Thank You for supporting Trump! We are all going to help Trump Make America Great Again! Trump2016!,False,,,False,en,2827,10866,http://twitter.com/download/android
2016-05-25 05:45:19,realDonaldTrump,buiIdthewall realDonaldTrump high energy!,False,,,False,en,1984,8121,http://twitter.com/download/android
2016-05-25 05:45:11,realDonaldTrump,PiperSul Great speech tonight MrTrump! Good Luck in California! Thank you,False,,,False,en,1827,7922,http://twitter.com/download/android
2016-05-25 05:42:59,realDonaldTrump,DeepakS76435750 realDonaldTrump congratulations from India,False,,,False,en,1669,6868,http://twitter.com/download/android
2016-05-25 05:42:49,realDonaldTrump,oasisupernova realDonaldTrump UP TO 84 MILLION FOLLOWERS CANT STOP THE TrumpTrain  MakeAmericaGreatAgain,False,,,False,en,2684,9643,http://twitter.com/download/android
2016-05-25 05:41:38,realDonaldTrump,jknatter realDonaldTrump TrumpTrain,False,,,False,und,1165,5166,http://twitter.com/download/android
2016-05-25 05:41:30,realDonaldTrump,tcloer11 realDonaldTrump Great job! Make America Great Again!,False,,,False,en,1430,6183,http://twitter.com/download/android
2016-05-25 05:37:29,realDonaldTrump,elizabethforma Goofy Elizabeth Warren sometimes referred to as Pocahontas because she faked the fact she is native American is a lowlife!,False,,elizabethforma,False,en,2143,4985,http://twitter.com/download/android
2016-05-25 05:12:44,realDonaldTrump,Great rally in New Mexico amazing crowd! Now in LA Big rally in Anaheim,False,,,False,en,3167,11730,http://twitter.com/download/android
2016-05-25 03:26:20,realDonaldTrump,"Thank you Washington! Trump2016
MakeAmericaGreatAgain ",False,,,False,en,4793,14956,http://twitter.com/download/iphone
2016-05-25 00:50:20,HillaryClinton,realDonaldTrump rooted for the housing crash that caused 5 million Americans to lose their homes ,False,,,False,en,1888,2700,https://about.twitter.com/products/tweetdeck
2016-05-25 00:33:27,realDonaldTrump,Great honor to receive todays endorsement of RickSantorum Really nice! Trump2016,False,,,False,en,4781,15968,http://twitter.com/download/iphone
2016-05-25 00:32:47,realDonaldTrump,After raising w no obligation almost 6M for Vets I couldnt believe protesters formed  Trump Tower JUST OUT SENT BY CROOKED HILLARY!,False,,,False,en,5032,15534,http://twitter.com/download/iphone
2016-05-24 23:29:42,HillaryClinton,Big win for those who think we should make it easier not harder to vote which really should be all of us  H,False,,,False,en,873,2160,https://about.twitter.com/products/tweetdeck
2016-05-24 22:35:10,HillaryClinton,Hillarys live on TheEllenShows Facebook page! Watch now  ,False,,,False,en,738,2159,https://about.twitter.com/products/tweetdeck
2016-05-24 21:33:44,HillaryClinton,In Trumps world a good result means Trump gets his and working families get hurt Were better than that,False,,HillaryClinton,False,en,753,1616,https://about.twitter.com/products/tweetdeck
2016-05-24 21:24:36,HillaryClinton,Trying to profit off of people losing their homes isnt the kind of thinking our country needs ,False,,,True,en,992,1978,https://about.twitter.com/products/tweetdeck
2016-05-24 21:00:07,realDonaldTrump,"Thank you DailyMail for setting the failing NYTimes story straight This is what the NYTs should have written! 
",False,,,False,en,5445,12433,http://twitter.com/download/iphone
2016-05-24 20:37:02,HillaryClinton,We need a president whos fighting to raise incomes for all Americans not one who tries to profit at their expense ,False,,,False,en,1970,5441,https://about.twitter.com/products/tweetdeck
2016-05-24 19:08:08,HillaryClinton,Donald Trump could bankrupt America like he bankrupted his companies Lets make sure he never gets the chance ,False,,HillaryClinton,False,en,960,1733,https://about.twitter.com/products/tweetdeck
2016-05-24 19:01:45,HillaryClinton,Trump prioritizing his own gain over Americans wellbeing isnt new but it is telling The only person hell fight for is himself,False,,HillaryClinton,False,en,870,1624,https://about.twitter.com/products/tweetdeck
2016-05-24 18:55:27,HillaryClinton,This wasnt an anomaly for Trump His economic plan helps millionaires and hurts middleclass families Hed let Wall Street run wild again,False,,HillaryClinton,False,en,651,1115,https://about.twitter.com/products/tweetdeck
2016-05-24 18:49:32,HillaryClinton,How cruel do you have to be to actually root for a crisis that would devastate millions of families all to pad your own pockets,False,,HillaryClinton,False,en,854,1478,https://about.twitter.com/products/tweetdeck
2016-05-24 18:41:49,HillaryClinton,"Millions of familiesdisproportionately black and Latino familieslost homes jobs and savings

Trump tried to profit at their expense",False,,HillaryClinton,False,en,816,1287,https://about.twitter.com/products/tweetdeck
2016-05-24 18:35:22,HillaryClinton,Right before the housing market crashed realDonaldTrump said he hoped it would happenbecause he could make money off of it,False,,,False,en,1944,3332,https://about.twitter.com/products/tweetdeck
2016-05-24 16:13:32,HillaryClinton,"When Trump got his wish for a housing crash millions of Americans lost their homes

This guy cant be president ",False,,,False,en,2537,3480,https://about.twitter.com/products/tweetdeck
2016-05-24 15:09:24,realDonaldTrump,A suggestion for the dishonest media ,False,,,False,en,3780,9583,http://twitter.com
2016-05-24 15:03:39,realDonaldTrump,A wonderfully written article concerning Israel by JasonDovEsq ,False,,,False,en,3525,8700,http://twitter.com
2016-05-24 14:55:50,HillaryClinton,"The 2008 crash caused millions of Americans to lose their jobs and homes

In 2006 Trump rooted for it to happen ",False,,,False,en,1716,2376,https://about.twitter.com/products/tweetdeck
2016-05-24 14:35:32,realDonaldTrump,A great new book has been written about Crooked Hillary Read it amp you will never be able to vote for her Ed_Klein ,False,,,False,en,6501,13000,http://twitter.com
2016-05-24 13:42:32,HillaryClinton,"Millions of Americans lost jobs and homes in the 2008 crash A man who hoped for it has no business being president
",False,,,False,en,2254,3001,http://twitter.com
2016-05-24 11:42:35,realDonaldTrump,Crooked Hillary Clinton overregulates overtaxes and doesnt care about jobs Most importantly she suffers from plain old bad judgement!,False,,,False,en,6971,20145,http://twitter.com/download/android
2016-05-24 10:41:44,realDonaldTrump,I just released my financial disclosure forms the largest numbers in the history of the FEC Even the dishonest media thinks great!,False,,,False,en,5289,17158,http://twitter.com/download/android
2016-05-24 02:50:48,realDonaldTrump,Amazingly with all of the money I have raised for the vets I have got nothing but bad publicity from the dishonest and disgusting media,False,,,False,en,7953,24649,http://twitter.com/download/android
2016-05-24 02:46:08,realDonaldTrump,Much of the money I have raised for our veterans has already been distributed with the rest to go shortly to various other veteran groups,False,,,False,en,5074,17483,http://twitter.com/download/android
2016-05-24 02:38:48,realDonaldTrump,While under no obligation to do so I have raised between 5 amp 6 million dollars including 1million dollars from me for our VETERANS Nice!,False,,,False,en,7083,25133,http://twitter.com/download/android
2016-05-24 02:09:43,HillaryClinton,Theres so much more that unites us than divides us Its time to come together to stop Donald Trump ,False,,,False,en,4032,9126,http://twitter.com
2016-05-24 00:25:41,realDonaldTrump,"Join me in California or Montana!
52516 Anaheim California

52616 Billings Montana
",False,,,False,en,3070,8259,http://twitter.com/download/iphone
2016-05-23 23:42:39,realDonaldTrump,I will be interviewed on oreillyfactor at 800 PM Enjoy!,False,,,False,en,2094,9004,http://twitter.com/download/android
2016-05-23 22:20:37,HillaryClinton,We cant defeat ISIS with bigotry and bluster ,False,,,False,en,749,1703,http://twitter.com
2016-05-23 21:08:34,HillaryClinton,"A Donald Trump presidency would pull us backward on nearly every issue we care about

We cant let that happen
",False,,,False,en,1802,3839,http://twitter.com
2016-05-23 18:26:08,HillaryClinton,The lesson of our history through good times and hard times is that were stronger together Hillary ,False,,,False,en,1547,4142,https://about.twitter.com/products/tweetdeck
2016-05-23 18:21:54,HillaryClinton,The only thing standing between Donald Trump and the Oval Office is all of us Hillary,False,,,False,en,1662,3601,https://about.twitter.com/products/tweetdeck
2016-05-23 18:18:22,HillaryClinton,If fighting for equal pay paid family leave and affordable child care is playing the woman card then deal me in Hillary to the SEIU,False,,,False,en,1244,3300,https://about.twitter.com/products/tweetdeck
2016-05-23 18:13:29,HillaryClinton,Donald Trump thinks Americans are being paid too much and has hired unionbusting firms to break up organizing campaigns on his properties,False,,,False,en,1274,2134,https://about.twitter.com/products/tweetdeck
2016-05-23 17:58:55,HillaryClinton,The labor movement pioneered the basic bargain that made America great If you work hard and do your part you should be able to get ahead,False,,,False,en,874,1923,https://about.twitter.com/products/tweetdeck
2016-05-23 17:54:43,HillaryClinton,You are often unsung heroes And I want you to know this Your fights are my fights Hillary to SEIU members in Detroit,False,,,False,en,516,1292,https://about.twitter.com/products/tweetdeck
2016-05-23 17:49:56,HillaryClinton,Tune in to watch Hillary address the 2016 SEIU International Convention  ,False,,,False,en,349,789,https://about.twitter.com/products/tweetdeck
2016-05-23 17:15:20,realDonaldTrump,"Obamas VA Secretary just said we shouldnt measure
wait times Hillary says VA problems are not widespread I will take care of
our vets!",False,,,False,en,7517,22006,http://twitter.com
2016-05-23 16:59:42,HillaryClinton,MaryKayHenry Nobody knows better than unions that were stronger together Honored to join you all in the fight for working families,False,,MaryKayHenry,False,en,169,274,https://about.twitter.com/products/tweetdeck
2016-05-23 15:32:11,realDonaldTrump,Is Hillary really protecting women ,False,,,False,en,4435,10835,http://twitter.com
2016-05-23 13:46:57,realDonaldTrump,In trade military and EVERYTHING else it will be AMERICA FIRST! This will quickly lead to our ultimate goal MAKE AMERICA GREAT AGAIN!,False,,,False,en,8292,22360,http://twitter.com/download/android
2016-05-23 13:10:19,HillaryClinton,Unions helped build the middle class so when Republicans attack unions theyre attacking millions of Americans ,False,,,False,en,2315,5392,https://about.twitter.com/products/tweetdeck
2016-05-23 01:19:41,HillaryClinton,"She taught me resilience courage and the power of love and kindness Hillary on her mom
",False,,,False,en,1688,4092,http://twitter.com
2016-05-22 22:54:48,realDonaldTrump,Thank you America! Trump2016 ,False,,,False,en,12034,31483,http://twitter.com/download/iphone
2016-05-22 22:18:01,HillaryClinton,"There are too many parents across the country with stories like this one
",False,,,False,en,1521,3621,http://twitter.com
2016-05-22 20:44:48,realDonaldTrump,The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!,False,,,False,en,9019,25937,http://twitter.com/download/android
2016-05-22 20:32:33,realDonaldTrump,Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race  email scandal!,False,,,False,en,6150,21338,http://twitter.com/download/android
2016-05-22 20:06:58,HillaryClinton,Education should be about building a brighter future not a lifetime of debt ,False,,,False,en,1143,2447,http://twitter.com
2016-05-22 19:46:57,realDonaldTrump,"Join me on Wednesday May 25th at the Anaheim Convention Center!
Trump2016 MAGA 
Tickets  ",False,,,False,en,3650,9597,http://twitter.com/download/iphone
2016-05-22 19:38:18,realDonaldTrump,Crooked Hillary wants a radical 500 increase in Syrian refugees We cant allow this Time to get smart and protect America!,False,,,False,en,9829,24421,http://twitter.com/download/iphone
2016-05-22 19:37:05,realDonaldTrump,How can Crooked Hillary say she cares about women when she is silent on radical Islam which horribly oppresses women,False,,,False,en,12960,29188,http://twitter.com/download/iphone
2016-05-22 15:01:34,HillaryClinton,Do all the good you can for all the people you can for as long as you can ,False,,,False,en,4349,11925,http://twitter.com/download/iphone
2016-05-22 14:47:45,realDonaldTrump,Why do the networks continue to put dopey BillKristol on panels when he has called every single shot about me wrong for 2 yrs,False,,,False,en,5108,15310,http://twitter.com/download/iphone
2016-05-22 12:47:48,realDonaldTrump,Hillary Clinton is not qualified to be president because her judgement has been proven to be so bad! Would be four more years of stupidity!,False,,,False,en,10919,31729,http://twitter.com/download/android
2016-05-22 03:55:39,realDonaldTrump,Crooked Hillary said that I  want guns brought into the school classroom Wrong!,False,,,False,en,6043,19155,http://twitter.com/download/android
2016-05-22 03:44:05,realDonaldTrump,dubilujane I trust realDonaldTrump more anyone ever to protect AmericaHe WILL do the right thing for the USA without a  doubt,False,,,False,en,3021,10811,http://twitter.com/download/android
2016-05-22 00:50:37,HillaryClinton,Unlike Donald Trump I will not pander to the gun lobby We will not be silenced and we will not be intimidated Hillary,False,,,False,en,3150,8119,http://twitter.com/download/iphone
2016-05-22 00:43:03,HillaryClinton,I believe we have a moral obligationto stand up against systematic racism Hillary at the TTMFoundation dinner,False,,,False,en,1743,4314,http://twitter.com/download/iphone
2016-05-21 22:57:33,HillaryClinton,These moms want to make sure no other family has to lose a child to senseless violence ,False,,,False,en,1828,3422,http://twitter.com/download/iphone
2016-05-21 22:07:39,HillaryClinton,We cant accept this as normal StopGunViolence ,False,,,False,en,2372,4119,http://twitter.com/download/iphone
2016-05-21 20:13:08,realDonaldTrump,Thank you to all of the men and women who have served our country You are our true heroes! ArmedForcesDay ,False,,,False,en,10199,28920,http://twitter.com/download/iphone
2016-05-21 20:05:24,HillaryClinton,This week Donald Trump proved just how dangerous hed be as president ,False,,,False,en,2972,6358,https://about.twitter.com/products/tweetdeck
2016-05-21 18:08:21,HillaryClinton,"Donald Trump is questioning Hillarys qualifications to be president Lets dig into that
",False,,,False,en,4113,7127,http://twitter.com
2016-05-21 17:02:41,realDonaldTrump,Crooked Hillary Clintons foreign interventions unleashed ISIS in Syria Iraq and Libya She is reckless and dangerous!,False,,,False,en,7479,17853,http://twitter.com/download/iphone
2016-05-21 17:00:42,realDonaldTrump,MAKE AMERICA GREAT AGAIN! ,False,,,False,en,10294,27996,http://twitter.com/download/iphone
2016-05-21 16:08:26,realDonaldTrump,CNN is so negative getting even worse as I get closer Just had two antiTrump losers with zero rebuttal from my team Turning off!,False,,,False,en,4619,15474,http://twitter.com/download/android
2016-05-21 13:34:02,realDonaldTrump,RBacliff Hillary wants to rip the guns out of Americas hands No guns  no protection Get on TrumpTrain amp join NRA to stop her,False,,,False,en,5079,14256,http://twitter.com/download/android
2016-05-21 12:49:59,realDonaldTrump,Crooked Hillary wants to get rid of all guns and yet she is surrounded by bodyguards who are fully armed No more guns to protect Hillary!,False,,,False,en,16076,40952,http://twitter.com/download/android
2016-05-21 12:37:24,HillaryClinton,"Too many moms have to go back to work too soon after giving birth
",False,,,False,en,1314,3090,http://twitter.com
2016-05-21 10:56:20,realDonaldTrump,While our wonderful president was out playing golf all day the TSA is falling apart just like our government! Airports a total disaster!,False,,,False,en,8610,24057,http://twitter.com/download/android
2016-05-21 01:56:44,realDonaldTrump,Crooked Hillary is spending tremendous amounts of Wall Street money on false ads against me She is a very dishonest person!,False,,,False,en,7077,21523,http://twitter.com/download/android
2016-05-21 01:51:57,realDonaldTrump,Crooked Hillary Clinton wants to essentially abolish the 2nd Amendment No gun owner can ever vote for Clinton!,False,,,False,en,8384,21309,http://twitter.com/download/android
2016-05-21 00:44:43,realDonaldTrump,Thank you TheTodaysGolfer for the wonderful statement that the new par 3 9th hole Trump Turnberry could be the most dramatic in Britain,False,,,False,en,1944,8111,http://twitter.com/download/android
2016-05-21 00:22:18,HillaryClinton,Republican lawmakers in Oklahoma voted to make it a felony to perform an abortion ,False,,,False,en,791,1384,https://about.twitter.com/products/tweetdeck
2016-05-20 23:36:17,realDonaldTrump,montgomeriefdn  Colin great to have you at Trump Turnberry So proud of you and your GREAT playing! You made winning MAJORS look easy!,False,,montgomeriefdn,False,en,1158,3358,http://twitter.com/download/android
2016-05-20 23:27:38,realDonaldTrump,montgomeriefdn TrumpTurnberry Best Links Course in Britain Ailsa Course opens June 16 Cant wait to play it ,False,,,False,en,1992,8452,http://twitter.com/download/android
2016-05-20 22:50:18,realDonaldTrump,Thank you for your wonderful endorsement today TGowdySC It means a great deal to me We will not disappoint! Trump2016,False,,,False,en,4880,13903,http://twitter.com/download/iphone
2016-05-20 22:03:55,HillaryClinton,"Hillary nerds out with a nurse in New Jersey 
",False,,,False,en,1186,2550,http://twitter.com
2016-05-20 21:55:40,realDonaldTrump,"Great day in Kentucky with Wayne LaPierre Chris Cox amp the NRA! 
MakeAmericaGreatAgain Trump2016 ",False,,,False,en,4785,15559,http://twitter.com/download/iphone
2016-05-20 21:16:04,HillaryClinton,"The United States presidency requires steadiness as well as strength and smarts

Donald Trump is not qualified ",False,,,False,en,1921,4037,https://about.twitter.com/products/tweetdeck
2016-05-20 20:31:26,HillaryClinton,Youre wrong realDonaldTrump We can uphold Second Amendment rights while preventing senseless gun violence ,False,,,False,en,5550,11263,https://about.twitter.com/products/tweetdeck
2016-05-20 20:06:48,realDonaldTrump,Thank you! An honor to be the first candidate ever endorsed by the NRA prior to GOPconvention! Trump2016 2A  ,False,,,True,en,6963,17493,http://twitter.com/download/iphone
2016-05-20 17:24:12,HillaryClinton,"Congratulations on becoming a US citizen Alicia Enjoy casting that vote 
",False,,,False,en,1701,4239,https://about.twitter.com/products/tweetdeck
2016-05-20 17:12:52,HillaryClinton,We need a president who will unite leaders around the world to defeat ISIS not one who insults and alienates them ,False,,,False,en,1817,3577,https://about.twitter.com/products/tweetdeck
2016-05-20 16:21:13,HillaryClinton,"Dear Congress

Lets get this done

Thanks

The vast majority of Americans ",False,,,False,en,2530,6012,https://about.twitter.com/products/tweetdeck
2016-05-20 16:11:21,realDonaldTrump,Failing NYTimes will always take a good story about me and make it bad Every article is unfair and biased Very sad!,False,,,False,en,3750,12372,http://twitter.com/download/iphone
2016-05-20 16:09:16,realDonaldTrump,"Thanks piersmorgan! 
Trump is the most unpredictable extraordinary entertainingampmassively popular candidate this country has ever seen",False,,,False,en,4858,15741,http://twitter.com/download/iphone
2016-05-20 15:36:44,realDonaldTrump,Crooked Hillary Clinton discussing the SecondAmendment at a private event 2A cc NRA ,False,,,False,en,6718,12162,http://twitter.com/download/iphone
2016-05-20 15:15:08,realDonaldTrump,I am on my way! See you all soon! ,False,,,True,en,2755,8101,http://twitter.com/download/iphone
2016-05-20 14:30:06,realDonaldTrump,A Call for Unity by Jason Greenblatt JasonDovEsq ,False,,,False,en,2133,6387,http://twitter.com
2016-05-20 14:02:33,HillaryClinton,"Is Hillary qualified to be president

Take this helpful quiz to find out ",False,,,False,en,561,1446,https://about.twitter.com/products/tweetdeck
2016-05-20 13:11:33,HillaryClinton,"An estimated 1 in 4 people in Puerto Rico could get Zika this year

Heres what we can do to combat this threat ",False,,,False,en,684,1041,https://about.twitter.com/products/tweetdeck
2016-05-20 10:26:20,realDonaldTrump,Crooked Hillary cant even close the deal with Bernie  and the Dems have it rigged in favor of Hillary Four more years of this No way!,False,,,False,en,6432,20565,http://twitter.com/download/android
2016-05-20 10:08:49,realDonaldTrump,Crooked Hillary Clinton looks presidential I dont think so! Four more years of Obama and our country will never come back ISIS LAUGHS!,False,,,False,en,6239,18815,http://twitter.com/download/android
2016-05-20 09:58:47,realDonaldTrump,Look where the world is today a total mess and ISIS is still running around wild I can fix it fast Hillary has no chance!,False,,,False,en,5989,17482,http://twitter.com/download/android
2016-05-20 09:47:09,realDonaldTrump,Crooked Hillary has zero imagination and even less stamina ISIS China Russia and all would love for her to be president 4 more years!,False,,,False,en,4814,14741,http://twitter.com/download/android
2016-05-20 09:40:37,realDonaldTrump,I said that Crooked Hillary Clinton is not qualified to be president because she has very bad judgement  Bernie said the same thing!,False,,,False,en,5520,17268,http://twitter.com/download/android
2016-05-20 03:39:39,HillaryClinton,A candidate who roots for his own gain at the expense of American families isnt just heartless Hes disqualified ,False,,,True,en,2249,3730,https://about.twitter.com/products/tweetdeck
2016-05-20 02:19:12,HillaryClinton,"Donald Trumps plan to ban Muslims from entering the United States will make defeating terrorists more difficult
",False,,,False,en,1810,3446,http://twitter.com
2016-05-20 00:42:41,HillaryClinton,"Investing in the health and education of womenis essential to improving global prosperity Hillary TBT
",False,,,False,en,1615,3339,http://twitter.com
2016-05-20 00:04:29,HillaryClinton,If you cite supporting torture and hosting pageants as foreign policy qualifications your definition needs work ,False,,,True,en,2477,4632,https://about.twitter.com/products/tweetdeck
2016-05-19 21:04:27,HillaryClinton,The safety of our kids is more important than the interests of the NRA Our leaders should act like it ,False,,,False,en,2769,6464,https://about.twitter.com/products/tweetdeck
2016-05-19 19:36:58,realDonaldTrump,"Thank you LtStevenLRogers We will respond to terrorism with strength in 2017!
",False,,,False,en,5049,12977,http://twitter.com/download/iphone
2016-05-19 18:58:22,HillaryClinton,"Question Do you think Donald Trump is qualified to be president

No I do not Hillary
",False,,,False,en,1981,3979,http://twitter.com
2016-05-19 18:11:47,HillaryClinton,Everybody gets knocked down in life The real test is whether you get back up dust yourself off and keep going Hillary,False,,,False,en,1566,3153,https://about.twitter.com/products/tweetdeck
2016-05-19 18:10:00,HillaryClinton,Trump took out a field that couldnt criticize him on issues because they fundamentally agreed with him Hillary on the GOP primary,False,,,False,en,906,2239,https://about.twitter.com/products/tweetdeck
2016-05-19 18:07:26,HillaryClinton,Im going after him exactly on those issues and statements that are divisive and dangerous Hillary on realDonaldTrump,False,,,False,en,641,1622,https://about.twitter.com/products/tweetdeck
2016-05-19 18:03:47,HillaryClinton,The threat that Donald Trump poses is so dramatic to our country to our democracy Hillary on CNN,False,,,False,en,834,1912,https://about.twitter.com/products/tweetdeck
2016-05-19 17:59:46,HillaryClinton,I know how hard this job is You need steadiness as well as strength and smarts Donald Trump is not qualified Hillary on CNN,False,,,False,en,1047,2406,https://about.twitter.com/products/tweetdeck
2016-05-19 17:57:43,HillaryClinton,When you run for president of the United States the entire world is watching Hillary on realDonaldTrumps dangerous rhetoric,False,,,False,en,770,2098,https://about.twitter.com/products/tweetdeck
2016-05-19 17:55:54,HillaryClinton,"Do you think Donald Trump is qualified to be president ChrisCuomo

No I do not Hillary",False,,,False,en,1134,2614,https://about.twitter.com/products/tweetdeck
2016-05-19 17:53:31,HillaryClinton,It sends a message of disrespect and makes the situation inside those countries more difficult Hillary on Trumps antiMuslim rhetoric,False,,,False,en,820,2125,https://about.twitter.com/products/tweetdeck
2016-05-19 17:51:36,HillaryClinton,We have to put everything we can toward the goal of defeating ISIS protecting ourselves our friends and our partners Hillary on CNN,False,,,False,en,551,1698,https://about.twitter.com/products/tweetdeck
2016-05-19 17:40:19,HillaryClinton,We cant sit by while extreme politicians attack womens basic rights Not only is this unconstitutionalits wrong ,False,,,True,en,2144,3500,https://about.twitter.com/products/tweetdeck
2016-05-19 17:29:36,realDonaldTrump,How quality a woman is Rowanne Brewer Lane to have exposed the nytimes as a disgusting fraud  Thank you Rowanne,False,,,False,en,5210,17971,http://twitter.com
2016-05-19 16:13:53,HillaryClinton,Todays Senate vote is a necessary step to combat the spread of Zikabut its not enough Republicans in Congress should fully fund this H,False,,,False,en,883,2276,https://about.twitter.com/products/tweetdeck
2016-05-19 15:46:17,HillaryClinton,"Donald Trump named 11 judges he would consider nominating to the Supreme Court

Heres whats at stake ",False,,,False,en,580,930,https://about.twitter.com/products/tweetdeck
2016-05-19 15:15:40,HillaryClinton,"Speaking is hard for me but come January I want to say these two words Madam President GabbyGiffords
",False,,,False,en,1771,4195,http://twitter.com
2016-05-19 10:27:48,realDonaldTrump,Looks like yet another terrorist attack Airplane departed from Paris When will we get tough smart and vigilant Great hate and sickness!,False,,,False,en,12886,36330,http://twitter.com/download/android
2016-05-19 02:52:29,realDonaldTrump,My list of potential US Supreme Court Justices was very well recieved During the next number of weeks I may be adding to the list!,False,,,False,en,4669,16755,http://twitter.com/download/android
2016-05-19 01:54:08,realDonaldTrump,Some lowlife journalist claims that I made a pass at her 29 years ago Never happened! Like the nytimes story which has become a joke!,False,,,False,en,4677,16292,http://twitter.com/download/android
2016-05-19 00:12:06,HillaryClinton,"Two Kentucky churches came together for a special service
",False,,,False,en,811,2000,http://twitter.com
2016-05-18 23:22:18,HillaryClinton,Its only Wednesday ,False,,,False,en,2151,3582,https://about.twitter.com/products/tweetdeck
2016-05-18 23:14:39,realDonaldTrump,"MakeAmericaGreatAgain Trump2016
 ",False,,,False,und,4937,12819,http://twitter.com/download/iphone
2016-05-18 21:14:22,HillaryClinton,America has always been about working together to get things done ,False,,,False,en,1864,4837,https://about.twitter.com/products/tweetdeck
2016-05-18 20:13:51,HillaryClinton,The first openly gay leader of a US military brancha milestone we can all be proud of Congrats SECARMY  ,False,,,True,en,1208,3079,https://about.twitter.com/products/tweetdeck
2016-05-18 19:31:47,HillaryClinton,"realDonaldTrump doesnt want you to see whats in his tax returns Wonder why that could be
",False,,,False,en,1604,2612,http://twitter.com
2016-05-18 17:49:35,HillaryClinton,Thank you POTUS for making sure millions of Americans receive the overtime pay they deserve H ,False,,,True,en,1100,2628,https://about.twitter.com/products/tweetdeck
2016-05-18 17:47:19,realDonaldTrump,Thank you Louisiana! Trump2016 ,False,,,False,en,4923,15070,http://twitter.com/download/iphone
2016-05-18 17:38:20,realDonaldTrump,"Thank you Arizona! See you soon!
MakeAmericaGreatAgain ",False,,,False,en,4289,14047,http://twitter.com/download/iphone
2016-05-18 16:39:07,realDonaldTrump,Why did Clinton supporter AlisonForKY declare Crooked Hillary winner in KY when AP hasnt even called the race,False,,,False,en,3527,11242,http://twitter.com
2016-05-18 14:54:33,HillaryClinton,Lets make it easier to raise a family in America  ,False,,,False,en,1033,2113,https://about.twitter.com/products/tweetdeck
2016-05-18 13:27:44,HillaryClinton,Its middleclass families that need a raisenot millionaires and billionaires ,False,,,False,en,835,1584,https://about.twitter.com/products/tweetdeck
2016-05-18 11:20:19,realDonaldTrump,Bernie Sanders is being treated very badly by the Democrats  the system is rigged against him Many of his disenfranchised fans are for me!,False,,,False,en,7362,21370,http://twitter.com/download/android
2016-05-18 04:22:01,realDonaldTrump,Paul Begala the dopey CNN flunky and head of the ProHillary Clinton Super PAC has knowingly committed fraud in his first ad against me,False,,,False,en,4834,13331,http://twitter.com/download/android
2016-05-18 04:03:08,realDonaldTrump,ShoneeP realDonaldTrump Trump for President! Bernie is a joke knows nothing  and Hillary is yesterdays and todays nightmare,False,,,False,en,3080,9999,http://twitter.com/download/android
2016-05-18 03:51:31,HillaryClinton,Thanks for having our back Kentucky ,False,,,False,en,1332,5247,http://twitter.com/download/iphone
2016-05-18 03:46:26,realDonaldTrump,MagicMetalNinja  The Trump movement will not be stopped We support Trump because he is a true American looking out for AmericaFIRST,False,,,False,en,3876,11674,http://twitter.com/download/android
2016-05-18 03:24:48,realDonaldTrump,Congratulations to THE MOVEMENT we have just won THE GREAT STATE OF OREGON The vote percentage is even higher than anticipated! Thank you,False,,,False,en,6434,22219,http://twitter.com/download/android
2016-05-18 03:15:07,realDonaldTrump,"Thank you Oregon! Trump2016 
MakeAmericaGreatAgain ",False,,,False,en,4947,15494,http://twitter.com/download/iphone
2016-05-18 03:12:25,HillaryClinton,Hillary just won Kentucky but this election is just getting started Chip in now if youve got her back ,False,,,False,en,905,2907,http://twitter.com/download/iphone
2016-05-18 02:41:22,realDonaldTrump,LouDobbs Hillary Just Handed realDonaldTrump a Huge Gift Promising to Put Bubba in Charge of the Economy! MakeAmericaGreatAgain!,False,,,False,en,3658,10307,http://twitter.com/download/android
2016-05-18 02:40:34,realDonaldTrump,sandrajeanne48 No way I believe Trump at 70 disapproval with women Went to 3 rallies At least 12 women MSM LIES TheFive,False,,,False,en,3557,10531,http://twitter.com/download/android
2016-05-18 02:39:06,HillaryClinton,We just won Kentucky! Thanks to everyone who turned out Were always stronger united  ,False,,,False,en,3839,10761,http://twitter.com/download/iphone
2016-05-18 02:38:07,realDonaldTrump,Michael Barbaro the author of the now discredited nytimes hit piece on me with women has in past tweeted badly about me He should resign,False,,,False,en,3114,10110,http://twitter.com/download/android
2016-05-18 02:14:51,realDonaldTrump,michael_favreau JIS3 realDonaldTrump He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell Trump 2016,False,,,False,en,2203,7694,http://twitter.com/download/android
